Category,Question,Correct_Answer,Output_Answer,Consistency,Cot,Confidence
econometrics,"Which one of the following is NOT a plausible remedy for near multicollinearity? The options are: A) Use principal components analysis, B) Drop one of the collinear variables, C) Use a longer run of data, D) Take logarithms of each of the variables",D,D,True,,100.0
econometrics,"Which of the following statements is true concerning the population regression function (PRF) and sample regression function (SRF)? The options are: A) The PRF is the estimated model, B) The PRF is used to infer likely values of the SRF, C) Whether the model is good can be determined by comparing the SRF and the PRF, D) The PRF is a description of the process thought to be generating the data.",D,D,True,,100.0
econometrics,"Which of the following statements is TRUE concerning OLS estimation? The options are: A) OLS minimises the sum of the vertical distances from the points to the line, B) OLS minimises the sum of the squares of the vertical distances from the points to the line, C) OLS minimises the sum of the horizontal distances from the points to the line, D) OLS minimises the sum of the squares of the horizontal distances from the points to the line.",B,B,True,,100.0
econometrics,"Which of the following is a disadvantage of the random effects approach to estimating a panel model? The options are: A) The approach may not be valid if the composite error term is correlated with one or more of the explanatory variables, B) The number of parameters to estimate may be large, resulting in a loss of degrees of freedom, C) The random effects approach can only capture cross-sectional heterogeneity and not temporal variation in the dependent variable., D) All of (a) to (c) are potential disadvantages of the random effects approach.",A,A,True,,100.0
econometrics,"Which one of the following is NOT an example of mis-specification of functional form? The options are: A) Using a linear specification when y scales as a function of the squares of x, B) Using a linear specification when a double-logarithmic model would be more appropriate, C) Modelling y as a function of x when in fact it scales as a function of 1/x, D) Excluding a relevant variable from a linear regression model",D,D,True,,100.0
econometrics,"Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21? The options are: A) (-4.79,2.19), B) (-4.16,4.16), C) (-1.98,1.98), D) (-5.46,2.86)",D,C,False,"To determine the most appropriate 95% confidence interval for the intercept term of a regression model, we need to understand the basic concept of confidence intervals in the context of regression analysis. Here's a step-by-step breakdown: step 1: Recognize that a 95% confidence interval for the intercept term in a regression model is calculated as the estimated intercept ± (critical value * standard error of the intercept). step 2: Understand that the critical value for a 95% confidence interval typically comes from the t-distribution, which depends on the degrees of freedom (usually n - k, where n is the number of observations and k is the number of parameters estimated, including the intercept). step 3: Note that without the specific values for the estimated intercept, its standard error, and the degrees of freedom, we cannot calculate the exact confidence interval directly. step 4: However, we can analyze the given options to see which one might be plausible based on the properties of confidence intervals. step 5: A 95% confidence interval is symmetric around the estimated parameter (in this case, the intercept) when the distribution of the estimator is symmetric, which is often assumed in linear regression models. step 6: Look for an interval that is symmetric around its midpoint, as this would suggest it is more likely to be the correct confidence interval for a symmetrically distributed estimator. step 7: Calculate the midpoints of each interval to see which one is symmetric. A) (-4.79 + 2.19)/2 = -1.3, B) (-4.16 + 4.16)/2 = 0, C) (-1.98 + 1.98)/2 = 0, D) (-5.46 + 2.86)/2 = -1.3. step 8: Options B and C have their midpoints at 0, indicating symmetry around the midpoint. step 9: Without additional information, such as the estimated intercept or its standard error, we cannot definitively choose between B and C based solely on symmetry. However, option C has the smallest range, which might suggest less uncertainty and a more precise estimate, assuming similar conditions for all options. step 10: Given the lack of specific data, and based on the principle of symmetry and precision, option C seems the most plausible choice.",0.7
econometrics,"Note that statistical tables are not necessary to answer this question. For a sample of 1000 observations, the Dickey-Fuller test statistic values are The options are: A) More negative than (i.e. bigger in absolute value than) those in the left hand tail of a normal distribution, B) Less negative than (i.e. smaller in absolute value than) those in the left hand tail of a normal distribution, C) Obtained from an analytical formula for the density of the Dickey-Fuller distribution, D) More negative (i.e. bigger in absolute value) for a 10% size of test than a 5% test.",A,C,True,,100.0
econometrics,"Consider again the VAR model of equation 16. Which of the following conditions must hold for it to be said that there is bi-directional feedback? The options are: A) The b and d coefficients significant and the a and c coefficients insignificant, B) The a and c coefficients significant and the b and d coefficients insignificant, C) The a and c coefficients significant, D) The b and d coefficients significant",D,C,False,"To determine the condition for bi-directional feedback in a VAR (Vector Autoregression) model, let's consider the structure of a basic two-variable VAR model, which can be represented as follows: 
step 1: Assume the VAR model is structured as: Y1 = aY2 + bY1(-1) + e1 and Y2 = cY1 + dY2(-1) + e2, where Y1 and Y2 are the variables of interest, a and c represent the immediate impact of one variable on the other, b and d represent the impact of each variable on itself over time, and e1 and e2 are error terms. 
step 2: For there to be bi-directional feedback, both variables must influence each other. This means that Y1's current value must be significantly influenced by Y2's past values and vice versa. 
step 3: Therefore, the coefficients that represent the impact of one variable on the other (a and c) must be significant. This signifies that changes in Y2 have a significant immediate impact on Y1 and changes in Y1 have a significant immediate impact on Y2, fulfilling the condition for bi-directional feedback. 
step 4: The significance of the b and d coefficients, which represent the impact of each variable on itself over time, is not directly relevant to the concept of bi-directional feedback. Bi-directional feedback is concerned with the interaction between the two variables, not how each variable is influenced by its own past values. 
step 5: Therefore, the correct condition for bi-directional feedback in a VAR model is that the a and c coefficients, which represent the immediate impacts of one variable on the other, must be significant.",0.9
econometrics,"Which one of the following would be the most appropriate as a 95% (two-sided) confidence interval for the intercept term of the model given in question 21? The options are: A) (-4.79,2.19), B) (-4.16,4.16), C) (-1.98,1.98), D) (-5.46,2.86)",D,B,False,"To determine the most appropriate 95% confidence interval for the intercept term of a regression model, we need to understand the basic concept of constructing a confidence interval for the intercept. The formula for a confidence interval for the intercept (or any coefficient) in a regression model is given by: intercept estimate ± (critical value * standard error of the intercept estimate). The critical value for a 95% confidence interval in a two-tailed test is typically found using a t-distribution, which depends on the degrees of freedom (usually n - k, where n is the sample size and k is the number of predictors including the intercept). However, without specific values for the intercept estimate, standard error, or the degrees of freedom/sample size, we cannot calculate the exact interval. Instead, we can look for clues in the options provided to determine which interval might be most appropriate based on typical properties of confidence intervals.
step 1: Recognize that wider intervals suggest a higher level of uncertainty or a larger standard error. Among the options, B) (-4.16,4.16) is the widest, suggesting it accounts for a higher level of uncertainty which might be expected in practice, especially with smaller sample sizes or higher variability in the data.
step 2: Notice that symmetric intervals around the intercept estimate suggest a normal distribution of the error terms, which is an assumption in linear regression models. Options B) (-4.16,4.16) and C) (-1.98,1.98) are symmetric, indicating they are more likely to be derived from a scenario where the normality assumption holds.
step 3: Consider the practical significance of the intervals. A confidence interval that includes zero (like all the options provided) suggests that it is possible that the intercept is not significantly different from zero, which is a common scenario in regression analysis.
step 4: Given the lack of specific data (like the intercept estimate, standard error, or sample size), the best we can do is make an educated guess based on the properties of the intervals provided. Option B) (-4.16,4.16), being the widest and symmetric, might be considered the most appropriate as it suggests a careful consideration of uncertainty and adheres to the assumption of normally distributed errors.",0.7
econometrics,"Suppose that the value of $R^2$ for an estimated regression model is exactly zero. Which of the following are true?

i) All coefficient estimates on the slopes will be zero

ii) The fitted line will be horizontal with respect to all of the explanatory variables

iii) The regression line has not explained any of the variability of y about its mean value

iv) The intercept coefficient estimate must be zero. The options are: A) (ii) and (iv) only, B) (i) and (iii) only, C) (i), (ii), and (iii) only, D) (i), (ii), (iii), and (iv)",C,A,False,"step 1: Understand what $R^2$ represents. $R^2$, or the coefficient of determination, measures the proportion of the variance in the dependent variable that is predictable from the independent variables. A $R^2$ value of zero means that the regression model does not explain any of the variance in the dependent variable.
step 2: Analyze statement (i) - All coefficient estimates on the slopes will be zero. This is not necessarily true. A zero $R^2$ value means the model does not explain the variance in the dependent variable, but it does not mean that all slope coefficients must be zero. The slopes could be non-zero but still not explain the variance in the dependent variable effectively.
step 3: Analyze statement (ii) - The fitted line will be horizontal with respect to all of the explanatory variables. This statement is true because if the model does not explain any variance, the best fit line would be a horizontal line at the mean of the dependent variable, indicating no relationship between the dependent and independent variables.
step 4: Analyze statement (iii) - The regression line has not explained any of the variability of y about its mean value. This statement is true and directly follows from the definition of a $R^2$ value of zero.
step 5: Analyze statement (iv) - The intercept coefficient estimate must be zero. This is not necessarily true. The intercept could be non-zero and represent the mean of the dependent variable when all independent variables are zero. A zero $R^2$ does not imply the intercept must be zero.
step 6: Based on the analysis, statements (ii) and (iii) are true, while statements (i) and (iv) are not necessarily true.",1.0
econometrics,"Which of the following statements are true concerning information criteria?

(i) Adjusted R-squared is an information criterion

(ii) If the residual sum of squares falls when an additional term is added, the value of the information criterion will fall

(iii) Akaike's information criterion always leads to model orders that are at least as large as those of Schwarz's information criterion

(iv) Akaike's information criterion is consistent The options are: A) (ii) and (iv) only, B) (i) and (iii) only, C) (i), (ii), and (iii) only, D) (i), (ii), (iii), and (iv)",B,A) (ii) and (iv) only,True,,100.0
econometrics,"Which of the following statements is TRUE concerning the standard regression model? The options are: A) y has a probability distribution, B) x has a probability distribution, C) The disturbance term is assumed to be correlated with x, D) For an adequate model, the residual (u-hat) will be zero for all sample data points",A,A,False,"step 1: Understand the standard regression model, which typically takes the form y = β_0 + β_1x + u, where y is the dependent variable, x is the independent variable, β_0 is the intercept, β_1 is the slope coefficient, and u is the error term or disturbance term.
step 2: Evaluate option A: y has a probability distribution. In the context of regression analysis, y does indeed have a probability distribution, but it's conditional on x. The distribution of y is not the focus of the standard assumptions of the regression model.
step 3: Evaluate option B: x has a probability distribution. In regression analysis, x is typically considered as fixed in repeated samples, or its distribution is not the primary concern. This statement is not directly related to the core assumptions of the standard regression model.
step 4: Evaluate option C: The disturbance term is assumed to be correlated with x. This statement is FALSE because, in the standard regression model, one of the key assumptions (no endogeneity) is that the error term (u) is not correlated with the independent variable(s) (x).
step 5: Evaluate option D: For an adequate model, the residual (u-hat) will be zero for all sample data points. This statement is FALSE because, in practice, it's nearly impossible for all residuals to be exactly zero. The goal is to minimize the residuals, not necessarily to have them all equal to zero.
step 6: Reassess the options based on the analysis. Option A is the closest to being true in the context of the standard regression model, considering that y's distribution, conditional on x, is a fundamental aspect of regression analysis. However, it's important to note that the precise wording of the options and the focus of the question could lead to different interpretations. The standard regression model's assumptions primarily concern the error term and the relationship between y and x, rather than the distributions of y and x themselves.",0.9
econometrics,"Consider the following sample autocorrelation estimates obtained using 250 data points:

1) Lag 1 2 3

2) Coefficient 0.2 -0.15 -0.1

3) Assuming that the coefficients are approximately normally distributed, which of the coefficients are statistically significant at the 5% level? The options are: A) 1 only, B) 1 and 2 only, C) 1, 2 and 3 only, D) It is not possible to determine the statistical significance since no standard errors have been given",B,B) 1 and 2 only,False,"step 1: Recognize that to determine the statistical significance of the autocorrelation coefficients, we need to calculate the t-statistic for each coefficient. The t-statistic is calculated as the coefficient divided by its standard error.
step 2: Recall that the standard error of an autocorrelation coefficient can be approximated as 1/sqrt(N) for large samples, where N is the number of observations. Here, N=250.
step 3: Calculate the standard error using the formula from step 2: SE = 1/sqrt(250) = 1/15.81 = 0.0632.
step 4: Calculate the t-statistic for each coefficient using the formula t = coefficient / SE. For lag 1, t = 0.2 / 0.0632 = 3.16. For lag 2, t = -0.15 / 0.0632 = -2.37. For lag 3, t = -0.1 / 0.0632 = -1.58.
step 5: Determine the critical t-value for a two-tailed test at the 5% significance level. For large samples, this is approximately 1.96.
step 6: Compare the absolute value of each t-statistic to the critical value. If the absolute t-statistic is greater than the critical value, the coefficient is statistically significant. For lag 1, |3.16| > 1.96, so it's significant. For lag 2, |-2.37| > 1.96, so it's significant. For lag 3, |-1.58| < 1.96, so it's not significant.
step 7: Conclude which coefficients are statistically significant at the 5% level based on the comparisons in step 6.",1.0
econometrics,"What will be the properties of the OLS estimator in the presence of multicollinearity? The options are: A) It will be consistent, unbiased and efficient, B) It will be consistent and unbiased but not efficient, C) It will be consistent but not unbiased, D) It will not be consistent",A,B,True,,100.0
econometrics,"Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae The options are: A) (ii) and (iv) only, B) (i) and (iii) only, C) (i), (ii), and (iii) only, D) (i), (ii), (iii), and (iv)",D,B) (i) and (iii) only,False,"step 1: Evaluate statement i) - This statement is true. Maximum likelihood estimation (MLE) indeed works by selecting the parameter values that maximize the likelihood of observing the given data. This is a fundamental principle of MLE, applicable not just to GARCH models but to a wide range of statistical models.
step 2: Evaluate statement ii) - This statement is false. While ML is a common method for estimating GARCH models due to the non-linear nature of these models, it is not the only method. Other methods, such as Quasi-Maximum Likelihood (QML), can also be used. Saying GARCH models can only be estimated by ML is too restrictive.
step 3: Evaluate statement iii) - This statement is true. For a standard linear regression model, the OLS and ML estimates for the coefficients (slope and intercept) will indeed be the same under the assumption of normally distributed errors. However, the estimators for the variance of the disturbances will differ slightly because OLS estimates the sample variance, while ML estimates the variance under the assumption of normality.
step 4: Evaluate statement iv) - This statement is true. Due to the complexity and non-linearity of GARCH models, most computer packages use numerical optimization techniques to estimate the parameters of these models. Analytical solutions are generally not feasible for GARCH models.",0.95
high_school_statistics,"To determine the average cost of running for a congressional seat, a simple random sample of 50 politicians is chosen and the politicians' records examined. The cost figures show a mean of $125,000 with a standard deviation of $32,000. Which of the following is the best interpretation of a 90% confidence interval estimate for the average cost of running for office? The options are: A) 90% of politicians running for a congressional seat spend between $117,500 and $132,500., B) 90% of politicians running for a congressional seat spend a mean dollar amount that is between $117,500 and $132,500., C) We are 90% confident that politicians running for a congressional seat spend between $117,500 and $132,500., D) We are 90% confident that politicians running for a congressional seat spend a mean dollar amount between $117,500 and $132,500.",D,D,True,,100.0
high_school_statistics,"A confidence interval estimate is determined from the monthly grocery expenditures in a random sample of n families. Which of the following will result in a smaller margin of error? I. A smaller confidence level. II. A smaller sample standard deviation. III. A smaller sample size The options are: A) II only, B) I and II, C) I and III, D) II and III",B,B,True,,100.0
high_school_statistics,"Which of the following is a binomial random variable? The options are: A) The number of tosses before a ""5"" appears when tossing a fair die., B) The number of points a hockey team receives in 10 games, where two points are awarded for wins, one point for ties, and no points for losses., C) The number of hearts out of five cards randomly drawn from a deck of 52 cards, without replacement., D) The number of motorists not wearing seat belts in a random sample of five drivers.",D,D,True,,100.0
high_school_statistics,"A department store at a large mall claims that over 60 percent of the mall’s visitors shop at that store. Let p = the proportion of the mall’s visitors who shop at the store. Which of the following pairs of hypotheses should be used to support this claim? The options are: A) H0: p ≤ 0.60 and Ha: p > 0.60, B) H0: p = 0.60 and Ha: p 0.60, C) H0: p = 0.60 and Ha: p < 0.60, D) H0: p > 0.60 and Ha: p 0.60",A,A,True,,100.0
high_school_statistics,"Which of the following is notan advantage of stratified random sampling over simple random sampling? The options are: A) When done correctly, a stratified random sample is less biased than a simple random sample., B) When done correctly, a stratified random sampling process has less variability from sample to sample than a simple random sample., C) When done correctly, a stratified random sample can provide, with a smaller sample size, an estimate that is just as reliable as that of a simple random sample with a larger sample size., D) A stratified random sample provides information about each stratum in the population as well as an estimate for the population as a whole, and a simple random sample does not.",A,D,True,,100.0
high_school_statistics,"During the years 1886 through 2000 there were an average of 8.7 tropical cyclones per year, of which an average of 5.1 became hurricanes. Assuming that the probability of any cyclone becoming a hurricane is independent of what happens to any other cyclone, if there are five cyclones in one year, what is the probability that at least three become hurricanes? The options are: A) 0.313, B) 0.345, C) 0.586, D) 0.658",D,B) 0.345,False,"step 1: Identify the type of probability distribution. Since we are dealing with a fixed number of trials (5 cyclones), two outcomes (becomes a hurricane or does not), and the probability of success (becoming a hurricane) is constant (5.1/8.7), this is a binomial distribution problem.
step 2: Calculate the probability of success for one trial, which is the probability of a cyclone becoming a hurricane. This is 5.1/8.7.
step 3: Use the binomial probability formula P(X = k) = C(n, k) * p^k * (1-p)^(n-k), where C(n, k) is the combination of n items taken k at a time, p is the probability of success, n is the number of trials, and k is the number of successes.
step 4: Calculate the probability of exactly 3 hurricanes, exactly 4 hurricanes, and exactly 5 hurricanes, since we want the probability of at least 3 hurricanes.
step 5: Calculate P(X = 3) using the binomial formula with k=3.
step 6: Calculate P(X = 4) using the binomial formula with k=4.
step 7: Calculate P(X = 5) using the binomial formula with k=5.
step 8: Add the probabilities from steps 5, 6, and 7 to get the total probability of at least 3 hurricanes.
step 9: Compare the calculated probability with the given options to find the correct answer.",0.9
high_school_statistics,"The mean height of adult men is 70 inches, with a standard deviation of four inches. The mean height of adult women is 66 inches, with a standard deviation of three inches. Between a man with a height of 74 inches and a woman with a height of 70 inches, who is more unusually tall within his or her respective sex? The options are: A) It cannot be determined, because the mean heights for the two groups are different., B) It cannot be determined, because the standard deviations of the heights for the two groups are different., C) The man, because he is 74 inches tall and the woman is only 70 inches tall., D) The woman, because her height is 1.33 standard deviations above the mean height of all women, whereas the man’s height is only one standard deviation above the mean height of all men.",D,D,True,,100.0
high_school_statistics,"A medical research team tests for tumor reduction in a sample of patients using three different dosages of an experimental cancer drug. Which of the following is true? The options are: A) There are three explanatory variables and one response variable., B) There is one explanatory variable with three levels of response., C) Tumor reduction is the only explanatory variable, but there are three response variables corresponding to the different dosages., D) There are three levels of a single explanatory variable.",D,D,True,,100.0
high_school_statistics,"Suppose there is a correlation of r = 0.9 between number of hours per day students study and GPAs. Which of the following is a reasonable conclusion? The options are: A) 90% of students who study receive high grades., B) 90% of students who receive high grades study a lot., C) 90% of the variation in GPAs can be explained by variation in number of study hours per day., D) 81% of the variation in GPAs can be explained by variation in number of study hours per day.",D,D,True,,100.0
high_school_statistics,"A test for heartworm in dogs shows a positive result in 96% of dogs that actually have heartworm, and shows a negative result in 98% of dogs with no heartworm. If heartworm actually occurs in 10% of dogs, what is the probability that a randomly selected dog that tested positive for heartworm actually has heartworm? The options are: A) 11%, B) 18%, C) 84%, D) 88%",C,C,True,,100.0
high_school_statistics,"An outlier is an observation that The options are: A) is seen more frequently than the other observations in the data set, B) is seen less frequently than the other observations in the data set, C) is always smaller than the other observations in the data set, D) is significantly different from the other observations in the data set",D,D,True,,100.0
high_school_statistics,"At a large hospital, the durations of emergency room visits, from check-in to discharge, are approximately normally distributed with a mean of 167 minutes and a standard deviation of 76 minutes. Which interval, to the nearest minute, contains the middle 80% of durations? The options are: A) 15 minutes to 319 minutes, B) 53 minutes to 281 minutes, C) 70 minutes to 264 minutes, D) 91 minutes to 243 minutes",C,C,True,,100.0
high_school_statistics,"Which among the following would result in the narrowest confidence interval? The options are: A) Small sample size and 95% confidence, B) Small sample size and 99% confidence, C) Large sample size and 95% confidence, D) Large sample size and 99% confidence",C,C,True,,100.0
high_school_statistics,"The principal of a school is interested in estimating the average income per family of her students. She selects a random sample of students and collects information about their family income. A 95 percent confidence interval computed from this data for the mean income per family is ($35,095, $45,005). Which of the following provides the best interpretation of this confidence interval? The options are: A) 95 percent of the students in her school are from families whose income is between $35,095 and $45,005., B) There is a 95% probability that the families of all the students in this school have an income of between $35,095 and $45,005., C) If we were to take another sample of the same size and compute a 95 percent confidence interval, we would have a 95% chance of getting the interval ($35,095, $45,005)., D) There is a 95% probability that the mean income per family in the school is between $35,095 and $45,005.",D,D,True,,100.0
high_school_statistics,"Suppose X and Y are random variables with μx = 32, σx = 5, μy = 44, and σy = 12. Given that X and Y are independent, what are the mean and standard deviation of the random variable X + Y? The options are: A) μx+y = 76, σx+y = 8.5, B) μx+y = 76, σx+y = 13, C) μx+y = 76, σx+y = 17, D) μx+y = 38, σx+y = 17",B,B,True,,100.0
high_school_statistics,"In the jury pool available for this week, 30 percent of potential jurors are women. A particular trial requires that, out of a jury of 12, at least three are women. If a jury of 12 is to be selected at random from the pool, what is the probability it meets the requirements of this trial? The options are: A) 0.168, B) 0.843, C) 0.915, D) The answer cannot be determined without knowing the size of the jury pool.",D,B) 0.843,True,,100.0
high_school_statistics,"A manufacturer of ready-bake cake mixes is interested in designing an experiment to test the effects of four different temperature levels (300, 325, 350, and 375F), two different types of pans (glass and metal), and three different types of ovens (gas, electric, and microwave) on the texture of its cakes, in all combinations. Which of the following below is the best description of the design of the necessary experiment? The options are: A) A completely randomized design with nine treatment groups, B) A completely randomized design with 24 treatment groups, C) A randomized block design, blocked on temperature, with six treatment groups, D) A randomized block design, blocked on type of pan, with 12 treatment groups",B,B,True,,100.0
high_school_statistics,"Sampling error occurs The options are: A) when interviewers make mistakes resulting in bias., B) because a sample statistic is used to estimate a population parameter., C) when interviewers use judgment instead of random choice in picking the sample., D) when samples are too small.",B,B,True,,100.0
high_school_statistics,"A researcher plans a study to examine long-term confidence in the U.S. economy among the adult population. She obtains a simple random sample of 30 adults as they leave a Wall Street office building one weekday afternoon. All but two of the adults agree to participate in the survey. Which of the following conclusions is correct? The options are: A) Proper use of chance as evidenced by the simple random sample makes this a well-designed survey., B) The high response rate makes this a well-designed survey., C) Selection bias makes this a poorly designed survey., D) A voluntary response study like this gives too much emphasis to persons with strong opinions.",C,C,True,,100.0
high_school_statistics,"Which of the following can affect the value of the correlation r? The options are: A) A change in measurement units, B) A change in which variable is called x and which is called y, C) Adding the same constant to all values of the x-variable, D) None of the above can affect the r value.",D,D,True,,100.0
high_school_statistics,"The main purpose of blocking in an experiment is to: The options are: A) reduce bias., B) reduce confounding., C) reduce variation within treatments., D) reduce variation between treatments.",C,C,True,,100.0
high_school_statistics,"Given that P(E) = 0.32, P(F) = 0.15, and P(E ∩ F) = 0.048, which of the following is a correct conclusion? The options are: A) The events E and F are both independent and mutually exclusive., B) The events E and F are neither independent nor mutually exclusive., C) The events E and F are mutually exclusive but not independent., D) The events E and F are independent but not mutually exclusive.",D,D,True,,100.0
high_school_statistics,"A company with offices in five different countries is interested in estimating the proportion of its employees in favor of banning smoking on the office premises. It is known that the views of people from different countries on issues like smoking tend to vary due to the influence of different local social structures. Which of the following is an appropriate sampling technique to use in this situation, and why? The options are: A) Stratified sample, because the population is divided into five strata—namely, five offices in five different countries, B) Cluster sample, because the population is divided into five clusters—namely, five offices in five different countries, C) Simple random sample, because this is the simplest sampling method, D) Simple random sample, because this is the only method that gives unbiased results",A,A,True,,100.0
high_school_statistics,"The longevity of people living in a certain locality has a standard deviation of 14 years. What is the mean longevity if 30% of the people live longer than 75 years? Assume a normal distribution for life spans. The options are: A) 75 - 0.30(14), B) 75 + 0.30(14), C) 75 - 0.4756(14), D) 75 - 0.5244(14)",D,D,True,,100.0
high_school_statistics,"In one study on the effect that eating meat products has on weight level, an SRS of 500 subjects who admitted to eating meat at least once a day had their weights compared with those of an independent SRS of 500 people who claimed to be vegetarians. In a second study, an SRS of 500 subjects were served at least one meat meal per day for 6 months, while an independent SRS of 500 others were chosen to receive a strictly vegetarian diet for 6 months, with weights compared after 6 months. The options are: A) The first study is a controlled experiment, while the second is an observational study., B) The first study is an observational study, while the second is a controlled experiment., C) Both studies are controlled experiments., D) Both studies are observational studies.",B,B,True,,100.0
high_school_statistics,"A school board of a large school district is proposing a new dress code for students. Some students feel that this dress code unfairly targets female students. To see if there is a difference between boys and girls in their opposition to the new dress code, they conduct a poll of 60 randomly selected male and 70 randomly selected female high school students in the district. They find that 66 females oppose the dress code and 50 males oppose the dress code. Which of the following explains why a two-proportion z-test is not appropriate? The options are: A) The sample sizes are different., B) The sample sizes are too large., C) The number of successes and the number of failures for the two groups are not all large enough., D) The shapes of the population distributions are not known.",C,C,False,"Step 1: Understand the context of the problem. We are comparing the proportion of male and female students who oppose a new dress code. 
Step 2: Recall the conditions for a two-proportion z-test. The conditions include 1) the samples must be independent, 2) the samples must be randomly selected, 3) the sample sizes must be large enough (usually, both np and n(1-p) should be greater than 10 for each group), and 4) the samples come from populations that are approximately normally distributed. 
Step 3: Evaluate option A: The sample sizes being different is not a violation of the conditions for a two-proportion z-test. Different sample sizes are acceptable as long as each sample meets the necessary conditions. 
Step 4: Evaluate option B: The sample sizes being too large is not a concern for a two-proportion z-test. In fact, larger sample sizes generally make the normal approximation more appropriate. 
Step 5: Evaluate option C: Check if the number of successes and failures for both groups are large enough. For females, successes = 66, failures = 70 - 66 = 4. For males, successes = 50, failures = 60 - 50 = 10. The condition that both np and n(1-p) should be greater than 10 is not met for the female group, as the number of failures (4) is less than 10. 
Step 6: Evaluate option D: The shape of the population distributions being unknown is not a direct violation of the conditions for a two-proportion z-test, as the test relies on the normal approximation which becomes more valid with larger sample sizes. 
Step 7: Conclude that the correct reason a two-proportion z-test is not appropriate in this scenario is because the number of successes and the number of failures for the two groups are not all large enough, specifically for the female group.",0.95
high_school_statistics,"A pharmaceutical company wants to test a new cholesterol-reducing drug against the previous drug. It does not anticipate much association between cholesterol level and gender, but it does anticipate an association between cholesterol level and the amount of exercise a person gets. For a randomized block design, it should: The options are: A) Block on gender because it is not associated with cholesterol level., B) Block on gender because males and females are different., C) Block on the type of drug because it may be associated with cholesterol level., D) Block on exercise level because it is associated with cholesterol level.",D,D,True,,100.0
high_school_statistics,"Suppose H0: p = 0.6, and the power of the test for Ha: p = 0.7 is 0.8. Which of the following is a valid conclusion? The options are: A) The probability of committing a Type I error is 0.1., B) If Ha is true, the probability of failing to reject H0 is 0.2., C) The probability of committing a Type II error is 0.3., D) All of the above are valid conclusions.",B,B,True,,100.0
high_school_statistics,"The Hardcore Construction Company has two offices, one in Atlanta and one in New Orleans. Fifteen engineers work in the Atlanta office, and 14 engineers work in the New Orleans office. The business manager decided to use a 2-sample t-test to compare the mean salaries of engineers in the two offices. Because there were only 15 engineers in one office and 14 engineers in the other, he used the salaries of all the engineers in the computation. Is the 2-sample t-test an appropriate inferential technique in this situation? The options are: A) Yes, because he is comparing the means of two small groups., B) Yes. Both Atlanta and New Orleans are large cities, so the salaries are comparable., C) Yes. Because Atlanta and New Orleans are about 500 miles apart, the two groups of engineers can be assumed to be independent., D) No, because the entire population information was used from both offices. Because no samples were taken, a t-test should not be used.",D,D,True,,100.0
high_school_statistics,"Semir rolls a six-sided die every morning to determine what he will have for breakfast. If he rolls a 1 or 2, he takes time to cook himself a big breakfast. If he rolls a 3 or larger he grabs a quick lighter breakfast. When he cooks himself a big breakfast, there is a 15% chance he will be late for school. If he has a lighter breakfast, there is a 6% chance he will be late for school. What is the probability Semir will be on time for school any given day? The options are: A) 0.09, B) 0.21, C) 0.8, D) 0.91",D,D,True,,100.0
high_school_statistics,"Two possible wordings for a questionnaire on a proposed school budget increase are as follows: The options are: A) The first showed 58% and the second 13% because of the lack of randomization as evidenced by the wording of the questions., B) The first showed 13% and the second 58% because of a placebo effect due to the wording of the questions., C) The first showed 58% and the second 13% because of the lack of a control group., D) The first showed 58% and the second 13% because of response bias due to the wording of the questions.",D,D,True,,100.0
high_school_statistics,"Both over-the-counter niacin and the prescription drug Lipitor are known to lower blood cholesterol levels. In one double-blind study Lipitor outperformed niacin. The 95% confidence interval estimate of the difference in mean cholesterol level lowering was (18, 41). Which of the following is a reasonable conclusion? The options are: A) Niacin lowers cholesterol an average of 18 points, while Lipitor lowers cholesterol an average of 41 points., B) There is a 0.95 probability that Lipitor will outperform niacin in lowering the cholesterol level of any given individual., C) There is a 0.95 probability that Lipitor will outperform niacin by at least 23 points in lowering the cholesterol level of any given individual., D) None of the above.",D,D,True,,100.0
high_school_statistics,"The probability that there will be an accident on Highway 48 each day depends on the weather. If the weather is dry that day, there is a 0.2% chance of an accident on Highway 48; if the weather is wet that day, there is a 1.0% chance of an accident. Today, the weather station announced that there is a 20% chance of the weather being wet. What is the probability that there will be an accident on Highway 48 today? The options are: A) 0.0004, B) 0.0016, C) 0.002, D) 0.0036",D,D,True,,100.0
high_school_statistics,"An insurance company wishes to study the number of years drivers in a large city go between automobile accidents. They plan to obtain and analyze the data from a sample of drivers. Which of the following is a true statement? The options are: A) A reasonable time-and-cost-saving procedure would be to use systematic sampling on an available list of all AAA (Automobile Association of America) members in the city., B) A reasonable time-and-cost-saving procedure would be to randomly choose families and include all drivers in each of these families in the sample., C) To determine the mean number of years between accidents, randomness in choosing a sample of drivers is not important as long as the sample size is very large., D) None of the above are true statements.",D,D,True,,100.0
